5.520000000000000284e+01,9.519999999999998863e+01,6.063345935502346151e+01,6.516638941894838410e+01,6.892857191256425153e+01,2.794286295077106530e+01,4.706144703584866562e+01,1.564254940252222392e-01,4.713704951405365051e+01,3.347409902810729676e+01,6.638468621961511928e+01,6.697894355197078653e+01,7.302248735909591915e+01,9.988875632045203190e+01,3.920000000000004547e+01,8.480000000000005400e+01,8.000000000000000000e+00
7.939914163090128341e+01,9.914163090128755584e+01,5.973979183937773740e+01,9.871244635193133377e+01,3.466333942166697568e+01,8.348976897208932257e+01,3.272477417914439002e+01,6.637016846565376227e+01,6.485864308217662710e+01,6.156209476792456314e+01,5.446892234818922418e+01,3.745710703040941070e+01,2.252587965781492940e+01,2.811101442070654599e+01,9.012875536480686733e+00,2.918454935622317592e+01,5.000000000000000000e+00
5.546218487394958174e+01,7.605042016806721961e+01,3.471315993810457456e+01,9.951498732639822720e+01,3.478051820837929853e+00,8.759866921325941291e+01,1.659035111396237028e+01,6.322334277957742898e+01,4.995964611626626350e+01,7.056805835225078738e+01,6.058012548431198496e+01,4.603126503306710759e+01,4.909300622621262988e+01,1.563960839459284102e+01,1.512605042016806678e+01,1.176470588235294024e+01,9.000000000000000000e+00
2.966101694915254328e+00,8.644067796610170262e+01,3.256464794506885596e+01,1.000000000000000000e+02,6.487494201198802557e+01,8.889418377263413618e+01,6.949152542372881669e+01,5.416143158284813808e+01,6.697900976079114344e+01,1.884311591939854935e+01,4.752875428234759880e+01,7.390709456994361659e+00,4.385390579731179628e+01,2.799078851852720717e+01,7.923728813559321793e+01,2.966101694915253972e+01,7.000000000000000000e+00
3.101851851851851904e+01,7.453703703703703809e+01,4.488816777372363021e+01,9.860630120269017596e+01,7.025040674745017100e+01,9.064950397298204621e+01,5.126051879327467020e+01,6.453861145455630322e+01,5.856559100539865170e+01,3.782980075573486545e+01,5.951136668242065042e+01,9.179296313800723084e+00,2.937410160509031343e+01,3.718905664219706031e-01,1.018518518518518512e+01,1.712962962962962976e+01,3.000000000000000000e+00
3.567251461988303873e+01,8.187134502923976243e+01,4.529176573558192587e+01,9.815810537858769180e+01,5.145267454075465707e+01,7.367256832214214057e+01,3.632652326100716778e+01,5.029239766081870755e+01,6.604582592431428623e+01,4.122726331641877096e+01,6.383991784655687241e+01,1.319417658322444176e+01,3.514695313271977284e+01,7.645726637782965796e-01,5.847953216374268237e+00,7.602339181286549064e+00,3.000000000000000000e+00
5.515151515151514872e+01,8.181818181818182723e+01,3.557967751491932518e+01,9.965324892008908364e+01,1.416145375482953739e+01,7.850570013219700627e+01,4.444529884292489186e+01,7.113393753288245591e+01,5.586456249400926310e+01,6.648796030515237021e+01,5.416908430847096412e+01,3.201603750389081426e+01,3.032075641918628861e+01,1.114082759479452811e+01,0.000000000000000000e+00,2.484848484848484773e+01,9.000000000000000000e+00
2.779783393501805122e+01,7.400722021660649830e+01,4.350684567413126302e+01,1.000000000000000000e+02,5.562384261765341620e+01,7.340728912896504710e+01,3.630233045490686550e+01,4.532760121302960954e+01,9.267661183019786364e+00,2.480316257336259866e+01,2.169495035650808035e+01,3.212996389891696936e+01,5.474385836883748624e+01,2.362670262681479372e+01,8.808664259927797957e+01,2.454873646209386351e+01,2.000000000000000000e+00
3.231707317073171026e+01,7.073170731707317316e+01,4.464176748482923784e+01,9.677660724503768108e+01,7.743923574986564518e+01,9.742535683273047198e+01,7.622027726435045736e+01,7.093597944189816928e+01,5.253609851021014521e+01,4.700168617965275075e+01,3.566500561526149937e+01,1.877576741425010098e+01,6.153658843430362424e+01,1.183864207468394936e+00,9.512195121951219789e+01,6.097560975609755962e-01,2.000000000000000000e+00
8.287292817679556833e+00,7.900552486187845602e+01,1.288558426857717976e+01,6.592857838758628475e+01,4.541151691973669813e+01,4.626160411010925344e+01,3.006957242512033446e+01,9.642465224825448544e+00,2.590260173832908741e+00,2.510347742878195021e+01,1.995600194797996663e+00,6.791899591929562519e+01,1.470698375610668585e+01,9.804878639956505992e+01,5.745856353591160115e+01,1.000000000000000000e+02,5.000000000000000000e+00
0.000000000000000000e+00,5.167464114832536382e+01,1.338369769946744903e+01,6.660328915588621612e+01,2.070838855761700614e+01,8.557014174940604789e+01,2.631578947368420884e+01,9.555806432146894736e+01,2.415607412082999872e+01,7.518308935719853991e+01,2.250744322351881266e+01,5.474920647852646738e+01,1.961831523206144468e+01,3.445739322730093335e+01,2.344497607655502236e+01,1.531100478468899517e+01,1.000000000000000000e+00
2.397660818713450226e+01,8.654970760233918270e+01,3.996698566993993751e+01,6.688049441546213814e+01,6.147727647891282743e+01,3.487176251152319395e+01,4.013617533133071191e+01,7.388931126914706216e-01,1.996538677497332159e+01,2.716337466049974836e+01,1.785160556739523585e+01,6.974096755600120900e+01,4.014868664779395147e+01,9.519047311576292714e+01,8.245614035087717753e+01,1.000000000000000000e+02,5.000000000000000000e+00
2.988505747126437129e+01,6.609195402298850297e+01,2.335540178665509004e+01,1.000000000000000000e+02,4.444434435285331553e+00,7.481322965110859968e+01,3.348809898663144224e+01,4.574119269684629074e+01,4.014909093718161159e+01,1.072536574378448471e+01,9.460503601568921894e+00,2.352066727929356915e+01,2.283637390608701523e+01,6.172150560381150797e+01,3.620689655172413524e+01,9.482758620689655515e+01,8.000000000000000000e+00
3.000000000000000000e+01,9.769230769230769340e+01,2.237624140155910979e+01,7.405180112775424561e+01,1.178418963716352152e+01,4.372151584908675659e+01,9.982859953208063075e+00,1.234197240127618223e+01,3.665295087021978304e+01,1.571172776106751545e+00,4.777103055568569800e+01,2.860098632374517891e+01,2.675098915534564981e+01,4.568318688536513150e+01,2.307692307692305533e+01,2.153846153846151878e+01,6.000000000000000000e+00
5.454545454545453964e+01,9.054545454545454675e+01,4.988289963926985138e+01,6.266720183997840365e+01,5.633193406814140758e+01,3.927272727272727337e+01,8.663875555225800440e+01,4.225797441022481848e+01,9.221241796696195081e+01,5.937534369417763003e+01,8.143678741150935707e+01,6.060296642601997519e+01,7.999565060895695012e+01,3.014267366243074164e+01,7.781818181818179880e+01,3.042011087472928921e-14,4.000000000000000000e+00
2.374100719424460237e+01,8.992805755395683320e+01,4.502272230817021992e+00,8.336058405911705904e+01,5.473837126650180629e-01,4.879581743189208964e+01,1.762411619776020544e+01,2.026438332976338685e+01,5.062415084428896961e+01,2.511634037101278949e+01,6.610483567844060815e+01,5.519005475144839323e+01,5.529375232762824766e+01,8.766624216127975444e+01,2.374100719424462369e+01,9.568345323741007746e+01,0.000000000000000000e+00
5.625000000000000000e+01,9.605263157894736992e+01,4.325008768329639253e+01,8.019947359163433021e+01,5.220324655149077842e+01,6.195968625460747603e+01,7.647151724790623462e+01,7.411939435633057371e+01,6.551165266136726473e+01,7.905685537486411363e+01,5.758535362263948798e+01,5.241757552026152212e+01,4.785531831618541077e+01,2.637335115893858273e+01,3.947368421052631504e+01,0.000000000000000000e+00,4.000000000000000000e+00
7.975206611570247617e+01,4.876033057851239505e+01,7.819673290274889155e+01,8.025346899426872938e+01,4.829242191545812091e+01,6.786782459224347974e+01,7.083706989078073946e+01,3.577450035715315124e+01,8.987769208492522921e+01,3.686508534341152554e+00,5.227172910075099566e+01,7.081777198845908394e+00,6.566191569821941698e+01,3.726296569928440050e+01,9.999999999999997158e+01,5.743801652892560128e+01,8.000000000000000000e+00
2.627737226277372429e+01,8.175182481751825492e+01,2.011829857671186161e+01,9.771960722613832218e+01,1.703764894394493012e+01,8.556223638381723617e+01,1.793337707787472013e+01,6.848335105453070071e+01,1.824817518248175219e+01,5.135469060467623592e+01,1.824817518248175219e+01,3.421438691543512789e+01,1.688627265421069623e+01,1.713586051018629064e+01,1.678832116788321116e+01,3.552713678800500929e-15,1.000000000000000000e+00
1.875000000000000000e+01,6.562500000000000000e+01,3.178502831519604754e+01,9.282232729513572167e+01,5.976940491724764826e+01,8.990297541376175161e+01,4.711326729694687998e+01,5.715969741679445804e+01,2.874999999999999645e+01,2.665901181362478667e+01,5.521192285504701402e+01,3.917384571009402094e+01,3.480632799781406561e+01,6.256052250068310627e+01,0.000000000000000000e+00,6.812500000000000000e+01,8.000000000000000000e+00
3.284313725490196134e+01,9.901960784313726549e+01,4.153227522762080071e+01,6.979510962116432893e+01,6.445045608370777757e+01,3.391370400071477320e+01,3.192113579266052170e+01,1.127450980392156943e+01,1.603026730975893321e-01,3.578261157280221028e+01,7.265345303933151477e+00,7.916076658211405004e+01,3.780190301682201692e+01,9.971447795731481278e+01,8.137254901960784537e+01,9.411764705882352189e+01,5.000000000000000000e+00
1.780104712041884696e+01,9.371727748691100146e+01,4.633386535617188429e+01,9.621203062332686784e+01,8.115183246073299017e+01,8.202834429850207698e+01,7.200858135573247409e+01,4.337858958295230138e+01,6.237547660685908113e+01,4.691163473144408513e+00,3.778021710868107874e+01,2.571121466595697669e+01,5.717434756804794205e+01,3.793646430997932129e+01,9.685863874345545810e+01,3.350785340314136818e+01,7.000000000000000000e+00
1.666666666666666430e+01,7.847222222222221433e+01,8.913224676776918542e-01,5.072188608518857222e+01,9.765290159303701145e+00,1.697799894132099041e+01,4.371768944859402950e+01,1.981819087597986240e+01,6.232978871386342945e+01,4.934635345525004624e+01,5.747538481220868078e+01,8.495579947462250914e+01,2.761017108280571364e+01,9.819405276598386934e+01,2.398081733190338127e-14,7.569444444444447129e+01,0.000000000000000000e+00
5.454545454545454142e+00,0.000000000000000000e+00,2.920679753390670896e+01,1.551248967604426099e+01,5.371158989935861428e+01,3.073385703214065146e+01,7.307895399296653238e+01,5.204267341369223487e+01,8.221298727300819564e+01,7.898181272137323106e+01,6.811272716218648782e+01,1.000000000000000000e+02,4.787878787878787534e+01,8.285974569301345127e+01,6.606060606060606233e+01,6.363636363636363313e+01,9.000000000000000000e+00
4.117647058823528994e+01,8.597285067873303888e+01,5.928371763599596278e+01,9.983685857470597114e+01,6.440738843961393911e+01,7.718290009236419280e+01,5.281101209034747512e+01,5.063092290599114165e+01,6.509949700865814748e+01,3.950814984664550167e+01,7.601026151483873150e+01,1.716321800505627237e+01,5.454698759431721555e+01,3.010895856991833153e-01,2.669683257918552499e+01,5.429864253393663631e+00,3.000000000000000000e+00
3.964497041420118251e+01,9.171597633136094885e+01,2.794932219186102529e+01,5.976331360946745974e+01,7.110082438408647931e+01,4.293281722961219771e+01,4.094672846709620728e+01,6.952655598962667050e+00,1.632442790101180563e+01,2.428085147138570932e+01,1.866097309288715422e+01,7.434967701157167141e+01,4.877837477170901792e+01,9.763313609467455478e+01,9.881656804733728450e+01,1.000000000000000000e+02,5.000000000000000000e+00
5.857988165680473003e+01,8.165680473372781023e+01,3.948254705558909450e+01,8.447907273189629507e+01,1.832746877921457340e+01,5.020564834426146206e+01,2.267422659127263174e+01,2.479454293653852659e+01,6.278449865495913684e+01,2.781065088757396353e+01,7.136702306134412765e+01,5.401600076308442056e+01,5.871762432616608862e+01,3.714424053269026160e+01,4.319526627218935033e+01,0.000000000000000000e+00,4.000000000000000000e+00
5.058823529411764497e+01,9.254901960784313530e+01,2.737354595852918138e+01,6.656674388490088745e+01,6.306367134106143624e+01,6.645093707284915752e+01,6.035595197799572276e+01,9.942966391927377856e+01,3.217092892818772754e+01,6.974414029049627572e+01,6.412406412980780601e+01,6.790649345927614888e+01,6.240031789590217670e+01,3.648872386453207639e+01,3.725490196078431637e+01,7.843137254901960675e-01,9.000000000000000000e+00
4.424242424242424221e+01,7.454545454545454675e+01,7.156017648656776942e+01,8.031941340766090320e+01,9.350292437916610311e+01,6.472621348863073365e+01,7.410667837701078042e+01,4.206773678738186106e+01,4.958797718649684327e+01,2.373167201632891121e+01,3.902468006610551754e+01,3.987781534131434658e+00,6.941936972211597379e+01,1.212121212121212155e+00,1.000000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00
1.931330472103004325e+01,9.356223175965665462e+01,4.929905627488903974e+01,9.981242725034593377e+01,6.699389638200567276e+01,8.141909503186019492e+01,5.254486016423059880e+01,5.082875804487925109e+01,4.316010488738876916e+01,1.834919710333570819e+01,3.624764880580293891e+01,1.399242261376747543e+01,2.691237302266078046e+01,4.413025643162222167e+01,6.051502145922742670e+01,4.549356223175966107e+01,7.000000000000000000e+00
2.445414847161572069e+01,8.602620087336244126e+01,1.310912473207745066e+01,5.552984747915157016e+01,5.616316181914427119e+01,4.117084900522684876e+01,4.265243889633345020e+01,1.412311401935559374e+00,1.215757965908474958e-01,1.684820399070325081e+01,1.263774880067023787e+01,6.301793137691731772e+01,3.388701844942492158e+01,9.914414184131535990e+01,8.165938864628817839e+01,9.737991266375546218e+01,5.000000000000000000e+00
3.248945147679324918e+01,9.746835443037974755e+01,1.179959947037500179e+01,7.760272225225334353e+01,9.190112901473687090e-01,4.591440491437856508e+01,6.520109729199723425e+00,1.377924385238649307e+01,3.679697590933129447e+01,1.229922631257238308e+01,5.339857387363732499e+01,4.055153389966747568e+01,3.025916958323066908e+01,4.661441122707643103e+01,8.860759493670897768e+00,2.109704641350213450e+01,6.000000000000000000e+00
3.571428571428571175e+00,8.273809523809522659e+01,1.951486703017860336e+01,9.977827281508078272e+01,5.105784691527147601e+01,9.468296465405516926e+01,3.859443193140917572e+01,7.010363327540140688e+01,4.322535867068723547e+01,4.427464132931276453e+01,5.772536893855680518e+01,1.556527457295946526e+01,3.057363273148569149e+01,3.787882092703172443e+00,8.928571428571395074e+00,2.976190476190480716e+00,3.000000000000000000e+00
3.023255813953488058e+01,8.930232558139535115e+01,5.467416872880950507e+01,9.745765991193873390e+01,8.026102380564337579e+01,9.934059292016280551e+01,8.653671296831348059e+01,8.050811924136131381e+01,7.314857936995288412e+01,5.845284377371940820e+01,6.450207536110148965e+01,3.412042979197042314e+01,4.935361279112680677e+01,1.352683750032184840e+01,2.744186046511628518e+01,2.220446049250313081e-15,3.000000000000000000e+00
6.435185185185184764e+01,8.703703703703703809e+01,5.003138734485355599e+01,8.785049176844671592e+01,3.165655508891039105e+01,6.000039709819653666e+01,2.092797107896756614e+01,2.843512911461331427e+01,3.270057358736890762e+01,1.315597343898514016e+00,6.425865940591390313e+01,7.916216776657647891e+00,5.440406653537402093e+01,3.549696541270647288e+01,2.453703703703703809e+01,4.861111111111110716e+01,6.000000000000000000e+00
4.473684210526315752e+01,8.421052631578946546e+01,6.206255968976104498e+01,9.824503594459315536e+01,7.174871717301779483e+01,7.379878309800076863e+01,5.855263157894736992e+01,4.826260158120545185e+01,7.898960159233973854e+01,2.820500734163633183e+01,6.765367406871999378e+01,4.934309704389888473e+00,3.930707272001313157e+01,6.856633185943027398e-01,1.447368421052631682e+01,1.315789473684210442e+01,3.000000000000000000e+00
4.120879120879120450e+01,7.142857142857143060e+01,5.434806139391369584e+01,9.969428157317551609e+01,7.984203494949905178e+01,7.826238444448962639e+01,6.587341065198251044e+01,4.186725770773441013e+01,3.828340503499848779e+01,1.370193044011440264e+01,1.870468859934222294e+01,5.403103546613956532e+00,5.789835585226674652e+01,7.594191122390084203e+00,9.670329670329660132e+01,1.098901098901105655e+00,2.000000000000000000e+00
1.241379310344827580e+01,8.827586206896552312e+01,1.188796836740532470e+01,5.454088294324758124e+01,4.418587779754984979e+01,3.218250108056784597e+01,3.233236033891215300e+01,1.717211682537401973e+00,1.849349360345918569e+01,2.910385077973343826e+01,1.446999430876473269e+01,6.871984383518650930e+01,2.716711643060496684e+01,9.761326336719842800e+01,6.689655172413793593e+01,1.000000000000000000e+02,5.000000000000000000e+00
5.393258426966291808e+01,1.000000000000000000e+02,4.034801153388862360e+01,7.371647078228711791e+01,5.819207704832381012e+01,6.283049010199142259e+01,7.712301055031707619e+01,7.745384972787174149e+01,6.368546105083281361e+01,7.437215924238199705e+01,4.917800230542482609e+01,4.850754181175270929e+01,3.348940287378726310e+01,2.336603283717284896e+01,1.535580524344569220e+01,0.000000000000000000e+00,4.000000000000000000e+00
2.539682539682539542e+01,9.153439153439153131e+01,4.803219381643287988e+01,9.961283746415087137e+01,6.115888554145936951e+01,8.219284120495932200e+01,4.572862817063007412e+01,6.008605473806618136e+01,6.349068801331743828e+01,4.021301569038625701e+01,6.961592141054950389e+01,1.530964479621502683e+01,4.719390302072439880e+01,1.672930890459899622e+00,2.010582010582010426e+01,1.587301587301587213e+00,3.000000000000000000e+00
4.196891191709844549e+01,7.253886010362694492e+01,4.610537664705212535e+01,8.690202571265209031e+01,5.275654702133194007e+01,9.544111788171321109e+01,4.907076739953768652e+01,7.616734175891598113e+01,4.399363734866307851e+01,5.719894733929888986e+01,3.851720715148958618e+01,3.835258091708530515e+01,3.325374906746557002e+01,1.943724182688412228e+01,3.108808290155440446e+01,1.154631945610162802e-14,1.000000000000000000e+00
3.756906077348066475e+01,9.723756906077348106e+01,1.263230219401746801e+01,7.738825072477409606e+01,3.222292649857804170e-01,4.277104125186016148e+01,2.453538535200396353e+01,2.585726242964612709e+01,5.705181790997551872e+01,4.234785346343706891e+01,6.723944504473368511e+01,7.612759406118900074e+01,3.917625851447396457e+01,9.779633785143660418e+01,1.270718232044200668e+01,7.900552486187852708e+01,0.000000000000000000e+00
2.631578947368420884e+01,7.434210526315790446e+01,3.989151675349948789e+01,8.660204306928895335e+01,5.477186623914283103e+01,9.950586914835591301e+01,5.201583917198473728e+01,7.961994805988250334e+01,4.714881443597467126e+01,5.964788932284606915e+01,4.209687436786883552e+01,3.972807593051637554e+01,3.675735684368296319e+01,1.989026484904713499e+01,3.157894736842105488e+01,7.105427357601001859e-15,1.000000000000000000e+00
4.460093896713615180e+01,8.685446009389671929e+01,3.496974951275796428e+01,6.433917291525555981e+01,3.887384617125572817e+01,3.164311664643340904e+01,7.996847864907792314e+01,3.218806785152658989e+01,9.371659859568121931e+01,5.507492365799637923e+01,7.756791169317489221e+01,8.220575564897305298e+01,7.652582159624414260e+01,4.109397677191925879e+01,7.887323943661971271e+01,0.000000000000000000e+00,4.000000000000000000e+00
4.581497797356828272e+01,8.237885462555065885e+01,2.436547154185920405e+01,6.544781120703588329e+01,5.494410665611280820e+01,3.131213529812074370e+01,3.713280502438715303e+01,2.807496858918021032e-01,9.037879577956150712e+00,2.903360669508815661e+01,9.770746217786800969e+00,7.355620973031417975e+01,5.396946414632117239e+01,8.400457796178486092e+01,1.000000000000000000e+02,8.546255506607928965e+01,5.000000000000000000e+00
2.611940298507462543e+01,8.097014925373133565e+01,4.752955652548489951e+01,9.876477826274245331e+01,6.604477611940298232e+01,8.027647171469189402e+01,5.038703016300281234e+01,5.314544502592464426e+01,5.733548333672298725e+01,4.996324916516318382e+01,6.074956395671449627e+01,1.874452448357441270e+01,3.735933826276151848e+01,0.000000000000000000e+00,1.641791044776119435e+01,1.268656716417910424e+01,3.000000000000000000e+00
2.160493827160493652e+01,7.901234567901234129e+01,4.353978953871055779e+01,9.975901494941406611e+01,7.012989934332490805e+01,7.832314536388329884e+01,5.356233533940584124e+01,4.328714808629934652e+01,2.322189818144239837e+01,1.840107254751132260e+01,1.289912355877842742e+01,2.152587476497168595e+01,5.145565021432911834e+01,1.286546381851682419e+01,9.012345679012345556e+01,4.938271604938271331e+00,2.000000000000000000e+00
1.089108910891089188e+01,8.316831683168317113e+01,5.110227223158929633e-01,8.377517885819145249e+01,6.482473828271599459e+00,5.289224658984436189e+01,3.341738525026356399e+01,3.797429380340212646e+01,6.066781551211509793e+01,5.151748338909075642e+01,5.774606458770038131e+01,8.230441380597791579e+01,3.214264888915730722e+01,1.000000000000000000e+02,2.970297029702997804e+00,9.009900990099012574e+01,0.000000000000000000e+00
5.515463917525773496e+01,9.484536082474225793e+01,2.893990701718337988e+01,8.505188464719503827e+01,1.227002600727901971e+01,5.508667224465581569e+01,1.023079379667922595e+01,2.106330250610293575e+01,3.451173879003786737e+01,9.593377447640766276e-02,5.714991014742285103e+01,2.128440368041063024e+01,3.315563582812083609e+01,3.633025932643943889e+01,1.340206185567010344e+01,1.237113402061855716e+01,6.000000000000000000e+00
8.405797101449275033e+01,5.579710144927536675e+01,9.854873154915672728e+01,8.840739157226883549e+01,6.651917402541884883e+01,8.080800305587624166e+01,7.823223513667427653e+01,4.714440091817700562e+01,9.689585816298483678e+01,1.469327594772762069e+01,6.671138984317646248e+01,1.192821743095765497e+00,6.803545512834850229e+01,3.292184225211025961e+01,9.492753623188406209e+01,5.942028985507246119e+01,8.000000000000000000e+00
1.597633136094674633e+01,8.165680473372781023e+01,4.574888605906573957e+01,9.648705531832202098e+01,5.218890955300057044e+01,9.510833474251893449e+01,2.004022271552286227e+01,8.574022620823978968e+01,2.462682134730632200e+01,6.046765441510423500e+01,5.165921434306552840e+01,4.306728463957221464e+01,3.085798614081489788e+01,1.927514691656129386e+01,5.917159763313609711e-01,1.775147928994082847e+01,5.000000000000000000e+00
1.550387596899224718e+01,5.813953488372093403e+01,7.822194004238838261e+00,1.895830884278402451e+01,3.794900677260099542e+01,9.246305587745011489e-02,6.940162036206500318e+01,2.223891713247569868e+01,7.455490622421795877e+01,6.197288823608757724e+01,5.447421180087441428e+01,9.563111115382636740e+01,1.848181093759206206e+01,8.783094584253271364e+01,7.751937984496123590e+00,4.961240310077519666e+01,0.000000000000000000e+00
3.028846153846153655e+01,8.413461538461538680e+01,5.721246606681695823e+01,9.965665966411330601e+01,6.906896221580319661e+01,7.959832562727058303e+01,5.001540695398379910e+01,5.299925757554979100e+01,5.799978842821387559e+01,4.182692307692308020e+01,8.397860840566373497e+01,2.839088120321314790e+01,6.378129109363409555e+01,4.753868070451005678e+00,3.173076923076922995e+01,1.442307692307692291e+00,3.000000000000000000e+00
2.331606217616580423e+01,9.948186528497409142e+01,5.641439580676870946e+01,9.948186528497409142e+01,7.732370726729728005e+01,9.286774871807449472e+01,5.795854026093120837e+01,6.469543599640505249e+01,4.287809882214965285e+01,3.394272614170862568e+01,3.133717457860543121e+01,1.763593100281032333e+00,2.806710457484468435e+01,2.995465465578432784e+01,4.870466321243523566e+01,4.300518134715025553e+01,7.000000000000000000e+00
7.299270072992700875e+01,7.956204379562043982e+01,5.519621258077491177e+01,9.964742557201894613e+01,3.220807524904179076e+01,7.718932050228281128e+01,4.072286372992726911e+01,4.182717084379500250e+01,4.403478447742916302e+01,6.317744137340084443e+00,1.751824817518248167e+01,1.381670438952054525e+01,3.918994998157963039e+01,4.177318193749918862e+01,7.080291970802919366e+01,5.985401459854015371e+01,8.000000000000000000e+00
2.200000000000000000e+01,9.500000000000000000e+01,4.937667557774805971e+01,9.978686326927929429e+01,5.889071557629902998e+01,9.770039943550033001e+01,3.071905988535543486e+01,9.282860935360781696e+01,1.928016766548806160e+01,7.721326147669559248e+01,4.390534603569038552e+01,6.681478098788012687e+01,2.420980706918585668e+01,4.733878170510325134e+01,3.333333333333325377e-01,4.666666666666665719e+01,5.000000000000000000e+00
5.398773006134969421e+01,9.938650306748466789e+01,3.142959160725001411e+01,8.510836844158548331e+01,1.670060528507350739e+01,6.100857253333719399e+01,9.345009029938168510e+00,3.391543834307520200e+01,2.384738943554200574e+01,1.351129450307490565e+01,4.343511065733780896e+01,3.022321760451267636e+01,2.700738442533501527e+01,5.047817061993057308e+01,8.881784197001252323e-16,4.723926380368098421e+01,6.000000000000000000e+00
