1.471220551418703337e+00,6.962628855351771229e-01,-4.469572289397870657e-01,-1.432727013168180186e+00,-1.975459167992122733e+00,-2.201824223572870665e+00,-2.340295039782483766e+00,-2.464051833538988046e+00,-2.816522109119627082e+00,7.726848648104368555e-01,2.594303721180332700e-02,-2.324391725563835220e-01,-3.426044262984195288e-01,-1.148438942248612010e-01,2.282692716397189403e-01,2.000000000000000000e+00
1.638892732859132506e+00,7.396111102953750738e-01,2.448071649366408420e-01,-4.682537886402154959e-02,-6.122474417680983105e-01,-1.920029655209236408e+00,-2.286202022943200074e+00,-2.335272711275807378e+00,-2.356393744618862307e+00,-2.191971697683168241e+00,-1.714517881895100793e+00,-7.055292525755323396e-01,-2.408314348455591059e-01,-4.321482707425013808e-02,3.881578234208912098e-02,2.000000000000000000e+00
-2.141846979869459044e+00,-6.649102554667920550e-01,-2.160373779774088857e-02,-7.491560556084394529e-01,-1.455233683016558421e+00,-2.058534664184617391e+00,-2.664349813683218660e+00,2.706758131108518928e+00,1.584684322725863792e+00,1.584684322725863570e+00,1.584684322725863792e+00,1.650591072063738673e+00,3.190723238321370170e-01,6.933070718812288369e-02,1.651556400637647568e-02,5.000000000000000000e+00
7.413511261998243507e-01,9.089451459220234675e-01,1.065203172148519561e+00,1.304253777988556573e+00,1.249045772398254872e+00,1.185579899692004391e+00,-1.562901342584389619e+00,-1.698082683871083187e+00,-1.674323217527456498e+00,-1.638883563389307296e+00,-1.669899340102393381e+00,-1.704417122034854515e+00,-1.729224755701496807e+00,-1.581988049065584878e+00,-1.107135083343792292e+00,1.000000000000000000e+00
-1.855561742486814270e+00,-2.834750800843892360e-02,-4.519415270133242402e-01,-1.209660576544535182e+00,-1.735006521337572716e+00,-2.146426273284074426e+00,-2.931293367272407302e+00,2.076799614461574350e+00,1.620400990660351370e+00,1.620400990660351592e+00,1.620400990660351370e+00,1.211197880760209955e+00,2.178472291059548593e-01,1.060566741503648908e-01,1.129074630821199354e-01,5.000000000000000000e+00
1.383999777647198393e+00,2.024264333958784245e+00,-2.911156166485974417e+00,-1.924158219288257143e+00,-9.292555296282518640e-01,-7.225850159168379916e-01,-8.479146502395850105e-01,-1.259841994156266853e+00,-2.411948614327713347e+00,2.959432473780084560e+00,1.834004137008485857e+00,1.304955281554354807e+00,1.035916065126222030e+00,1.016554306877370140e+00,1.454613631872025969e+00,8.000000000000000000e+00
-1.722974249177628758e+00,-1.964865927533214762e+00,-1.931409885069672150e+00,-1.900060076771136641e+00,-1.815278000531641123e+00,-1.654236049898033079e+00,-1.098732330503040533e+00,-3.714190144776546854e-01,3.492852456490577184e-01,1.101007935072996435e+00,1.689819368310964354e+00,2.144637509430027844e+00,-3.067658532370177493e+00,-2.044541340644275618e+00,-1.128622709982854522e+00,6.000000000000000000e+00
-1.752349568183320994e+00,-1.727895451062126941e+00,-1.733798087768693819e+00,-1.193789463609693513e+00,1.719430552627487438e-02,1.362795176368474803e-01,1.194507707773029143e-01,1.421401895412353289e+00,2.059438729414623026e+00,2.401530645554799559e+00,-1.697090266126372038e+00,-1.603859708172950205e+00,-1.630490994022690598e+00,-1.686283632317974401e+00,-1.593121322056975098e+00,4.000000000000000000e+00
2.412937272544813716e+00,-2.080422633992804027e+00,-1.839292499322679353e+00,-1.616988750259359620e+00,-1.434669532951341697e+00,-9.367304856842185723e-01,-4.077791959866765570e-01,1.273230804092506385e-01,6.648539557800691169e-01,9.948863716767062382e-01,1.483091117011922089e+00,1.762554149277661741e+00,2.170310449157691668e+00,2.614079646052849260e+00,-3.034985442222508212e+00,0.000000000000000000e+00
-2.862439506452953086e+00,-1.960041170161449520e+00,-1.831846169693997384e+00,-7.655739105937074962e-01,1.925482636571402839e-01,4.724388950907963403e-01,1.297097818254432600e+00,2.567039320493140320e+00,-1.780333196618118619e+00,-1.859462059391825406e+00,-1.892497861574200524e+00,-1.926607981563376759e+00,-1.935510523211340761e+00,-1.955008727147281355e+00,-1.794058040138700738e+00,4.000000000000000000e+00
1.005904200534040172e+00,2.095843328896812796e+00,2.908015564665876518e+00,-2.526592969829223101e+00,-1.301834935039490659e+00,-8.780432452215294337e-01,-7.992257766971063715e-01,-9.197769330123771736e-01,-2.037221321912865424e+00,3.059046646671676140e+00,2.628007191392393693e+00,1.268003081467918625e+00,7.001660640571439886e-01,5.378074663764588204e-01,5.148108955216170735e-01,8.000000000000000000e+00
1.918884763563738938e+00,1.945363463835987572e+00,-2.687711436843948754e+00,-1.727075961316454356e+00,-1.608036733890873204e+00,-1.496857289136956037e+00,-1.499714349814287306e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,-1.572921891420714147e+00,-1.661456213995641695e+00,-1.660768274445914239e+00,-1.570796326794896558e+00,-1.570796326794896558e+00,1.000000000000000000e+00
1.631986421807809506e+00,7.541045547867356591e-01,4.695790324180922348e-01,-3.003287744863583630e-01,-1.652450114247948187e+00,-1.999872107799977483e+00,-2.096235178950817346e+00,-2.123831247547624201e+00,-1.632837778761849323e+00,4.764559357331973333e-01,9.841562979425876323e-01,2.149242869193666916e+00,2.738568045825093389e+00,2.886908878544441670e+00,3.100900601272098100e+00,8.000000000000000000e+00
-2.097205347255878038e+00,-8.510934288905377398e-01,-8.060659200633438770e-01,-1.032801881445246650e+00,-1.849044791953071254e+00,-2.686097759209782776e+00,3.059112382906654659e+00,2.558988071603571779e+00,1.684046536533931659e+00,1.408444844882081659e+00,1.408444844882081659e+00,8.805029687883130229e-01,-4.104553493915611903e-03,-1.015293910771013081e-01,-1.586552621864011914e-01,5.000000000000000000e+00
6.633612418769385677e-01,-1.661063281901968558e-01,-1.576442262441870579e-01,-3.799772849910357797e-01,-1.558263900759468079e+00,-1.856484205903821350e+00,-1.859301518775508422e+00,-1.794868934539159300e+00,-2.005126059036246300e+00,2.262452948648096651e+00,2.262452948648096207e+00,8.890211539555891163e-01,-2.360784139609703805e-02,-1.035834567949004831e-01,-1.261687169132592601e-01,7.000000000000000000e+00
-2.470948752283494088e+00,-1.801847125784489245e+00,-1.566139073640528290e+00,-1.274532013798463037e+00,-4.561124323237393252e-01,1.740168668940012819e-01,6.047928701557918618e-01,9.979781068639730357e-01,1.447364795678758975e+00,1.658256626645091991e+00,1.958710038637959450e+00,2.482216238438592182e+00,-3.028933837827964215e+00,-2.590330767091034048e+00,-2.284504465672114737e+00,0.000000000000000000e+00
6.931295760735839417e-01,4.837354636508310879e-01,4.922536514388949902e-01,5.777761248711972275e-01,7.178833663495596262e-01,8.336093541365475756e-01,1.034444901136369888e+00,1.214286131754275022e+00,1.534124793600259551e+00,1.966916545431411700e+00,2.915563359430720869e+00,-2.612131825441391442e+00,-1.958303355482350128e+00,-1.091341091132046248e+00,-4.415288600931085994e-01,9.000000000000000000e+00
1.153789142300630566e+00,3.864112065409933683e-01,-4.778576090016968814e-01,-1.728536723466522762e+00,-1.930809435132673668e+00,-2.000018048915460867e+00,-2.013578012269635398e+00,-4.944539105484083152e-01,-1.373481841327647002e-01,-1.006033110397730690e+00,-1.801256816517328829e+00,-2.307915058496301519e+00,-2.853252067483392107e+00,3.099650344717939543e+00,2.768822701959774868e+00,3.000000000000000000e+00
-2.446510148913612515e+00,-1.671536865777796477e+00,-5.668486508920434624e-02,-4.589087887506568819e-01,-1.625434685751217856e+00,-2.435886554516240921e+00,-2.712437752504360589e+00,2.560066871511226250e+00,1.524163492474830850e+00,1.524163492474830628e+00,1.524163492474830850e+00,1.022535461547925406e+00,2.531810096828461185e-02,5.492354819983018277e-02,4.636041370714993198e-02,5.000000000000000000e+00
1.898539325482919038e+00,-2.328821821338367570e+00,-2.116030413053452630e+00,-2.123629084212643736e+00,-2.116138147973682937e+00,-1.335665064177650185e+00,4.983400835000093010e-02,9.895754181323059007e-02,-5.297710576580615810e-02,1.437699110831055060e+00,1.661456213995641917e+00,-2.238285055772668564e+00,-1.973909369169098982e+00,-1.940392855421509521e+00,-1.992250535024004288e+00,4.000000000000000000e+00
-2.895367656182787464e+00,-1.992520859137308031e+00,-9.512352514574418105e-01,3.620480250894437813e-01,7.758901577775629832e-01,1.799731776383414861e+00,3.092121126758310634e+00,-2.289252737888229916e+00,-1.580184305417190460e+00,-1.131071045523002472e-01,7.055925075250519818e-01,-1.561619329840700177e+00,-1.925534055123071964e+00,-2.119689763710996377e+00,-2.287080478724644816e+00,9.000000000000000000e+00
5.034927777924135262e-01,0.000000000000000000e+00,-2.239060054233000252e-01,-6.900728956649230250e-01,-1.897601295039589520e+00,-2.414513241020336487e+00,-2.446915506362392190e+00,-2.509138596453705183e+00,-2.512824356550378280e+00,-2.385593358053601065e+00,-6.721086853188856791e-01,-3.784339998667019672e-02,-1.153818072775903286e-01,-1.505967798980446023e-03,-8.339137088191866942e-02,2.000000000000000000e+00
4.289425544289035552e-01,5.767100620249306087e-02,-1.184793142488324569e-01,-1.138478517402225387e+00,-1.992300027685532493e+00,-2.003373468137074287e+00,-1.953533670917778409e+00,-1.864481665623735518e+00,-1.709412920416404580e+00,-1.758945907996285696e+00,2.015666800203270270e+00,2.015666800203269826e+00,1.447658567793590478e+00,6.711458204511684678e-02,-2.765749383592470273e-02,7.000000000000000000e+00
-2.430004378201956250e+00,-1.720958783804928505e+00,-5.410122238740548706e-02,-4.256364609191410353e-01,-1.214440717813128456e+00,-1.987554477265912389e+00,-2.873554941312744582e+00,2.777022610395593727e+00,1.940760707620797332e+00,1.302607546689114937e+00,1.302607546689115159e+00,1.422327958223401634e+00,4.064345622011831249e-01,2.031143394280221764e-03,-9.058246526152190226e-02,5.000000000000000000e+00
-2.751584462499895967e+00,-2.146606837635701481e+00,-1.978048569096301446e+00,-1.895608841053355365e+00,-1.656113269508445951e+00,-1.382394357505406957e+00,-8.086051721528194625e-01,-1.735608452755282860e-02,5.815842181425938673e-01,9.943534519160257545e-01,1.378782573426042379e+00,2.533409237711952589e+00,-2.643705620953911151e+00,-2.340548332186373592e+00,-2.159593725972341893e+00,6.000000000000000000e+00
1.633476058122241170e+00,2.350824813194521690e-01,1.678061259681053533e-02,-2.116319232077418511e-01,-1.072840788509371812e+00,-2.286500077580898793e+00,-2.443488228883356150e+00,-1.220939092256123626e+00,-8.779746613134267186e-01,-1.058724026571293830e+00,-1.425285669606977113e+00,-2.660014150194084159e+00,-3.077179021010048032e+00,3.104761716343586553e+00,-2.871863555366581000e+00,3.000000000000000000e+00
3.828407544256207107e-01,2.753373261977288822e-01,1.743654917769992263e-01,6.726690946270816318e-02,-3.475727202264737303e-01,-1.464624816853024258e+00,-2.123414308729486333e+00,-2.121268793873362313e+00,-2.025985242313466550e+00,-1.896053876821472084e+00,-1.946558844155120038e+00,-2.122743164970472218e+00,-2.378222061762308215e+00,-2.529108864100242826e+00,-2.660972230553925844e+00,3.000000000000000000e+00
1.663065578329806060e+00,-2.421558507999970189e+00,-2.233232269488757638e+00,-2.117797542023599267e+00,-2.003748735415898707e+00,-1.885213657127790876e+00,-1.726242477055927704e+00,-1.238758908204357967e+00,-3.573416581699608296e-01,1.794065961179681923e-01,6.031510482247584015e-01,1.767204434227507726e+00,2.386926905676258759e+00,2.603095240842318248e+00,2.896785744902448556e+00,6.000000000000000000e+00
1.353216570352522519e+00,1.322565725319238827e-01,-6.717515045851500943e-01,-1.394845439252092589e+00,-1.921030097864888209e+00,-2.169646169562074345e+00,-1.309301318967633687e+00,-6.266300628734546851e-01,-1.124452078570225222e+00,-1.910164163982468910e+00,-2.581665608618342933e+00,-2.943149210826024209e+00,3.085751296106466590e+00,2.911762770795184530e+00,2.387890257918944936e+00,3.000000000000000000e+00
1.763672564856770153e+00,6.865465771402624595e-01,-6.466051634237103551e-02,-9.566289275453709884e-01,-1.707453430754130919e+00,-1.986203997249484265e+00,-2.198450379824888667e+00,-2.343353557045961377e+00,-2.461535907512380383e+00,-2.663844742253660858e+00,6.711868021921563177e-01,7.582136314455126258e-02,-4.872478490846650356e-02,-1.431428104365971843e-01,-1.989415414908127788e-01,2.000000000000000000e+00
-1.848358466129623068e+00,-1.466457277267146919e+00,-7.714529294788178282e-01,-5.017161954732840545e-01,-9.956464452623816630e-01,-2.169955909079984036e+00,-2.851256204599241340e+00,1.706368693661464819e+00,1.672011768462363435e+00,1.672011768462363213e+00,1.672011768462363213e+00,1.627918298629550842e+00,3.112114845561428367e-01,4.609752494162260017e-02,6.823225968348990700e-02,5.000000000000000000e+00
-2.089942441041419130e+00,-2.019543971941617500e+00,-1.600640938248640399e+00,-1.859085067208678457e-02,2.292198929061701751e-01,5.348334190222074902e-01,1.846943733231683149e+00,-2.654645650333379958e+00,-2.086743311897347741e+00,-2.070050801840168653e+00,-2.101490755534141552e+00,-2.106919878695665993e+00,-2.172517767899704744e+00,-2.194061441237297849e+00,-2.271005045102559627e+00,4.000000000000000000e+00
7.706643563034553113e-01,2.885987682755134995e-02,-2.922514502415433646e-01,-1.189751190705339745e+00,-2.120792316956392920e+00,-2.300749010312221898e+00,-1.441691008091059212e+00,-7.466978687719804109e-01,-8.572171185906338753e-01,-1.178457997275365043e+00,-1.865723966585463023e+00,-2.489659122439632721e+00,-2.886191269190001574e+00,-3.036772588557028474e+00,3.016186870739089532e+00,3.000000000000000000e+00
1.873771645687480669e+00,9.595031420671840117e-01,1.001893496371277559e+00,1.016271583658974187e+00,-1.712683773225486483e+00,-1.781131489515615618e+00,-1.825855985481943611e+00,-1.847500736890984374e+00,-1.794272927935529394e+00,-1.886865854368585227e+00,-1.831709816591618578e+00,-1.838531805022023180e+00,-1.850859814677265680e+00,-1.744680315176032614e+00,-1.601804551513863251e+00,1.000000000000000000e+00
-2.865289631182767138e+00,-2.200223374188660319e+00,-2.044466317397940269e+00,-1.871817683100558849e+00,-1.520772557212399567e+00,-3.306700421488770747e-01,1.519195223311284870e-01,4.975059691426429453e-01,7.717047682638455974e-01,1.171090946964244539e+00,1.742724655579942716e+00,2.387237262840221863e+00,2.798853441205939596e+00,-2.871221020220548592e+00,-2.064826212866690547e+00,0.000000000000000000e+00
8.420856036555064428e-01,6.432510173008997301e-01,7.853981633974493892e-01,7.990181070120321305e-01,-1.201350051168623256e+00,-1.765188738585829142e+00,-1.798920751581673860e+00,-1.810969579740944413e+00,-1.813076260307602938e+00,-1.804539507663797115e+00,-1.851420328726281372e+00,-1.858250825483901858e+00,-1.794272927935530060e+00,-1.818391669932214905e+00,-1.837048375945821821e+00,1.000000000000000000e+00
-2.235441437780836704e+00,-1.948737805235898790e+00,-1.936929261527836843e+00,-1.299978704527611884e+00,-9.349819915848123220e-02,3.790141405213103692e-02,7.058727004154631557e-02,1.083146222004539361e+00,1.877163479410943969e+00,1.877797916875902473e+00,-2.661403512760410095e+00,-1.587375300306285819e+00,-1.570498032002031419e+00,-1.532353736773709008e+00,-1.487255933927519091e+00,4.000000000000000000e+00
2.962552912825502816e+00,-1.869954633185118009e+00,-8.270141914288338114e-01,-8.160588933971405501e-01,-1.209629679424437665e+00,-2.266584639584126482e+00,3.046235585955102465e+00,2.431019641963852340e+00,1.617274458145899541e+00,1.617274458145899541e+00,1.156388109939408215e+00,2.610096935518175232e-01,9.455548647898441572e-02,3.064750665333706992e-02,2.931917682682226925e-02,5.000000000000000000e+00
1.010933313923020105e+00,4.786950899879628962e-01,5.578146485590664005e-03,-1.113029629665619469e+00,-1.759704254398851031e+00,-2.146918570215743838e+00,-2.566811035226661986e+00,3.997801749322281717e-01,-6.781778299529709342e-01,-1.413801485148499681e+00,-1.788605617565625749e+00,-2.265464916565837150e+00,-2.905519420835187994e+00,3.012496111427486412e+00,1.925960432726824934e+00,3.000000000000000000e+00
1.447040475292486583e+00,2.894929295996577778e-01,-1.164096439515251713e-01,-9.189732001694109753e-01,-1.686908829678420929e+00,-2.069674949206367742e+00,-2.292290037343237774e+00,-2.441610980200174197e+00,-2.696569174635607524e+00,2.848784903890991593e+00,2.154654157998774078e-02,-2.135317122927644085e-01,-2.487286800155044109e-01,-2.584871290361133722e-01,-1.454037440368471656e-01,2.000000000000000000e+00
1.667209074182766315e+00,-2.236668051342026953e+00,-1.624991679043233050e+00,-1.280614877341789359e+00,-9.007038096378148229e-01,-4.415791244647043756e-01,-1.559620237988375811e-03,4.247473743272328073e-01,1.093108416550739426e+00,1.588041736308285046e+00,2.019805424201119415e+00,2.434470699645453706e+00,2.850664162020658754e+00,-3.047625723192439295e+00,-2.527424961830673222e+00,0.000000000000000000e+00
2.963526490527996771e+00,-2.442097218443496587e+00,-2.232286833527619141e+00,-2.010339113046429649e+00,-1.845096079703080649e+00,-1.596167368439320944e+00,-1.249885592804787837e+00,-7.721818436089209481e-01,-6.540493221053095274e-02,6.718661328954658174e-01,1.386539540000694570e+00,2.298855555104042825e+00,-3.026082487827844947e+00,-2.559071633650955135e+00,-1.858927778404585451e+00,6.000000000000000000e+00
9.215762823775630608e-01,1.288020367772357844e+00,2.720845051256754132e+00,-2.672651544828803072e+00,-1.817191635797416716e+00,-1.064430300181211875e+00,-9.530645855176683723e-01,-1.001593093133135159e+00,-1.515170665328733790e+00,-2.701058880959708475e+00,2.952231070297080429e+00,1.658914112923065121e+00,1.042029250872139157e+00,8.318402545736024445e-01,7.157480162742247964e-01,8.000000000000000000e+00
5.828151718834667649e-01,3.510583147303277252e-01,2.603335319047997976e-01,-2.218520433014691484e+00,-2.819842099193151430e+00,-2.868695545534519997e+00,-2.595297965243918537e+00,-1.329588200629298722e+00,-5.235741168247675104e-01,-3.884622246716252780e-01,-1.124814026109665743e+00,-2.198877952198229568e+00,-2.603165791209300917e+00,-2.886502789492136234e+00,2.887435091265688758e+00,5.000000000000000000e+00
-1.927121594514503711e+00,-1.634329920903740740e+00,-1.172018022567019147e+00,-2.653062659998442485e-01,1.888817369693043813e-01,6.724202127568136289e-01,1.155869817470102978e+00,1.460907249751742576e+00,1.689209802637570812e+00,2.052998991425685205e+00,2.475107410465439806e+00,-3.102050145717545337e+00,-2.466860672860381243e+00,-1.963700029100328370e+00,-1.670522696159016274e+00,0.000000000000000000e+00
8.164187908892927004e-01,2.973708490914082625e-01,-1.276698824068699389e-01,-1.487068779005841890e+00,-2.098175910340611683e+00,-2.214297435588180374e+00,-2.278498619174385009e+00,-8.079214854273751856e-01,4.571594527341078795e-02,-2.744802294836523604e-01,-1.272095979035695823e+00,-2.170307774147321123e+00,-2.605235268954847250e+00,-2.944488410835285563e+00,3.111112714776113286e+00,3.000000000000000000e+00
1.077925123677309083e-02,-9.992217388384629431e-03,0.000000000000000000e+00,-3.135951659280635795e-01,-2.273273703576262683e+00,-2.162959138622963184e+00,-2.075721651232250498e+00,-1.998079665832873664e+00,-2.015287078848447155e+00,-1.893477884702703617e+00,-1.712569303862735426e+00,1.698186986672335363e+00,1.822892307462970818e+00,8.885848867257486461e-01,2.398313448980575746e-01,7.000000000000000000e+00
1.577767534101598867e+00,2.783002240366502456e+00,-2.873611420363922253e+00,-2.157014518703222361e+00,-1.486702693797516961e+00,-1.320150737941167218e+00,-1.242363236435831908e+00,-1.442163203410798067e+00,-2.011531809772803214e+00,3.007749500195430414e+00,1.862761254344199813e+00,9.481395269013771498e-01,7.074782155013379370e-01,5.617830952385344245e-01,4.617016469218664931e-01,8.000000000000000000e+00
3.104238312760410068e-01,5.817590910239971852e-02,1.204715715575899355e-02,-6.775952034021539561e-01,-2.970353917484354955e+00,-2.970353917484354955e+00,-2.952915109553136741e+00,-2.351685674356773781e+00,-5.794717140598570904e-01,-2.273858571369890003e-01,-1.082186094500308560e+00,-2.317006125158939334e+00,-2.577303762010313637e+00,-2.793569750527997719e+00,2.687554634509649709e+00,5.000000000000000000e+00
-2.883407804737941227e+00,-2.326280028468914907e+00,-2.222487467444498765e+00,-2.062889422311751542e+00,-1.989540757304117058e+00,-1.820362356273751425e+00,-1.566022509760075954e+00,-1.020612273354348787e+00,-9.891103392806091521e-02,6.307302088714287214e-01,1.324878721874144905e+00,2.082013299899696523e+00,2.670832661937036168e+00,3.076420805771046929e+00,-2.776142686146648497e+00,6.000000000000000000e+00
1.876148918626963980e+00,2.928647321948480542e+00,-2.446764800404571893e+00,-1.749890242358681958e+00,-1.201028138020311165e+00,-9.264381047134973013e-01,-8.641760777227679435e-01,-1.211577435957464033e+00,-2.924898778097593244e+00,2.829024949049822713e+00,1.879049401032226507e+00,9.929510434954731402e-01,9.041954225547319535e-01,8.958691989723742699e-01,8.135758683272976688e-01,8.000000000000000000e+00
